len_answer_content,len_user_intro,len_question_content,user_exp,len_user_edu,num_user_interst,num_user_followed,num_question_tags,num_user_saved,num_user_thanks,num_user_agrees,num_user_helped,num_user_recommend,answer_question_overlap,question_uinterest_overlap,uinterest_answer_overlap
0.22746185853,0.034294205052,0.241666666667,0.3125,0.0955631399317,0.2375,1.0,0.365079365079,0.0317164179104,0.0617402847549,0.0385783089301,0.00661706891716,0.0972283326001,0.357142857143,0.153846153846,0.0
0.152565880721,0.0,0.733333333333,0.375,0.156996587031,0.758333333333,1.0,0.187830687831,0.0149253731343,0.0174132590645,0.0107089135145,0.00350637831641,0.0114386273647,0.214285714286,0.153846153846,0.0909090909091
0.280166435506,0.014323922734,0.720833333333,0.328125,0.160409556314,0.729166666667,1.0,0.359788359788,0.0167910447761,0.0228532757229,0.0175192857044,0.00355338586141,0.162780466344,0.214285714286,0.153846153846,0.0909090909091
0.22399445215,0.0374739970282,0.191666666667,0.453125,0.17747440273,0.141666666667,1.0,0.243386243386,0.0205223880597,0.0216559514823,0.0161116707837,0.00352137652556,0.106027276727,0.0714285714286,0.153846153846,0.0
0.195561719834,0.0170579494799,0.520833333333,0.34375,0.392491467577,0.0395833333333,0.984293193717,0.253968253968,0.205223880597,0.151435487649,0.184866759588,0.176331597534,0.610206775187,0.5,0.0,0.0
0.223300970874,0.0,0.2,0.671875,0.167235494881,0.208333333333,1.0,0.0952380952381,0.0149253731343,0.0188448423957,0.0222596359521,0.0033782451198,0.0791904971403,0.5,0.230769230769,0.181818181818
0.207350901526,0.0,0.520833333333,0.390625,0.116040955631,0.0,1.0,0.415343915344,0.0373134328358,0.0231916499649,0.0096118018851,0.00368390787053,0.0281566212055,0.0,0.0,0.0
0.157420249653,0.0130460624071,0.716666666667,0.140625,0.160409556314,0.295833333333,1.0,0.222222222222,0.00186567164179,0.00900596059242,0.00342243627782,0.00165783964108,0.0611526616806,0.285714285714,0.0769230769231,0.181818181818
0.263522884882,0.00855869242199,0.5375,0.28125,0.146757679181,0.160416666667,0.931937172775,0.47619047619,0.0,0.000937036362217,0.000641706802092,7.20853776702e-05,0.0277166739991,0.428571428571,0.0769230769231,0.0909090909091
0.136615811373,0.0153046062407,0.5375,0.4375,0.225255972696,0.258333333333,1.0,0.291005291005,0.0485074626866,0.0633800983888,0.0499979299781,0.0205036664391,0.0281566212055,0.357142857143,0.153846153846,0.181818181818
