len_answer_content,len_user_intro,len_question_content,user_exp,len_user_edu,num_user_interst,num_user_followed,num_question_tags,num_user_saved,num_user_thanks,num_user_agrees,num_user_helped,num_user_recommend,answer_question_overlap,question_uinterest_overlap,uinterest_answer_overlap
0.16884626562,0.121486422106,0.241666666667,0.391891891892,0.268041237113,0.584677419355,0.319371727749,0.365079365079,0.00186567164179,0.00853744241131,0.0041124435919,0.00144565419243,0.0369697969962,0.2,0.25,0.0
0.048823016565,0.0754327457519,0.733333333333,0.324324324324,0.144329896907,0.368951612903,1.0,0.187830687831,0.00932835820896,0.0154090424009,0.00794198418503,0.00122666722159,0.023766298069,0.0,0.0,0.2
0.0264458006393,0.0266793711291,0.720833333333,0.243243243243,0.525773195876,0.735887096774,1.0,0.359788359788,0.00559701492537,0.0109060621047,0.0322302416406,0.00711625804116,0.041095890411,0.0,0.0,0.4
0.0999709386806,0.020644751469,0.191666666667,0.459459459459,0.14089347079,0.100806451613,1.0,0.243386243386,0.00746268656716,0.00684557120175,0.00509225397789,0.000776200412936,0.0323485723717,0.0,0.0,0.0
0.108689334496,0.0,0.520833333333,0.256756756757,0.0137457044674,0.0201612903226,1.0,0.253968253968,0.0,0.00338374241912,0.0021321226005,0.000122799225111,0.0224459481763,0.2,0.0,0.0
0.0857308921825,0.182785453391,0.2,0.175675675676,0.14089347079,0.308467741935,0.989528795812,0.0952380952381,0.0,0.00929227725865,0.00546485792749,0.000375870465926,0.0343290972108,0.0,0.5,0.0
0.0293519325777,0.0368429410831,0.520833333333,0.391891891892,0.123711340206,0.209677419355,1.0,0.415343915344,0.0111940298507,0.0160597620969,0.0153871631039,0.00643179853729,0.0562799141773,0.0,0.0,0.0
0.0427201394943,0.0,0.716666666667,0.459459459459,0.147766323024,0.0,0.00523560209424,0.222222222222,0.0,0.000598662120305,0.000172501828519,6.65540713592e-05,0.0221158607031,0.0,0.0,0.0
0.0151118860796,0.0644751468953,0.5375,0.702702702703,0.237113402062,0.0100806451613,1.0,0.47619047619,0.0149253731343,0.0226710742081,0.0201344134248,0.00397233324831,0.0217857732299,0.2,0.0,0.0
0.0752688172043,0.04192472606,0.5375,0.527027027027,0.106529209622,0.129032258065,0.476439790576,0.291005291005,0.0,0.00666336968687,0.00365703876461,0.00097552244213,0.000990262419541,0.0,0.25,0.0
0.0496948561465,0.0,0.504166666667,0.0,0.0,0.0,0.38219895288,0.375661375661,0.0,0.000468518181108,4.14004388447e-05,6.13441680577e-05,0.0221158607031,0.2,0.0,0.0
0.0842778262133,0.0983007781483,0.520833333333,0.405405405405,0.0,0.108870967742,0.319371727749,0.116402116402,0.0,0.00218641817851,0.0020976222348,0.000239371751218,0.0262419541178,0.2,0.125,0.2
0.0723626852659,0.0428775607432,0.5375,0.0540540540541,0.182130584192,0.554435483871,1.0,0.169312169312,0.0149253731343,0.0207970014836,0.0120958282158,0.00261503315192,0.0826869120317,0.0,0.125,0.0
0.0636442894507,0.126250595522,0.525,0.459459459459,0.151202749141,0.0,1.0,0.169312169312,0.0559701492537,0.0368567635805,0.0518057491409,0.0042341026971,0.135665951477,0.0,0.0,0.0
0.0694565533275,0.0316023503256,0.716666666667,0.216216216216,0.14089347079,0.122983870968,1.0,0.304232804233,0.00186567164179,0.00994299695463,0.00704497467673,0.00137583923282,0.00379600594157,0.2,0.125,0.2
0.0159837256611,0.0373193584246,0.520833333333,0.256756756757,0.388316151203,0.51814516129,1.0,0.306878306878,0.00186567164179,0.00544001665842,0.00479555083284,0.00178482415988,0.023766298069,0.0,0.0,0.2
0.050566695728,0.0787676671431,0.454166666667,0.459459459459,0.137457044674,0.209677419355,0.994764397906,0.439153439153,0.0,0.00957859392488,0.00708637511558,0.00121128936127,0.00264069978544,0.4,0.0,0.2
0.107817494914,0.0,0.508333333333,0.27027027027,0.185567010309,0.131048387097,0.528795811518,0.0,0.0,0.00504958484083,0.00326373459559,0.000198822088978,0.0221158607031,0.4,0.125,0.2
