len_answer_content,len_user_intro,len_question_content,user_exp,len_user_edu,num_user_interst,num_user_followed,num_question_tags,num_user_saved,num_user_thanks,num_user_agrees,num_user_helped,num_user_recommend,answer_question_overlap,question_uinterest_overlap,uinterest_answer_overlap,s2v_0,s2v_1,s2v_2,s2v_3,s2v_4,s2v_5,s2v_6,s2v_7,s2v_8,s2v_9,s2v_10,s2v_11,s2v_12,s2v_13,s2v_14,s2v_15,s2v_16,s2v_17,s2v_18,s2v_19,s2v_20,s2v_21,s2v_22,s2v_23,s2v_24,s2v_25,s2v_26,s2v_27,s2v_28,s2v_29,s2v_30,s2v_31,s2v_32,s2v_33,s2v_34,s2v_35,s2v_36,s2v_37,s2v_38,s2v_39,s2v_40,s2v_41,s2v_42,s2v_43,s2v_44,s2v_45,s2v_46,s2v_47,s2v_48,s2v_49
0.0409764603313,0.0300142925202,0.241666666667,0.364864864865,0.19587628866,0.35685483871,1.0,0.365079365079,0.00559701492537,0.0193914469403,0.0228323420228,0.00420893089518,0.00726192440997,0.166666666667,0.0,0.333333333333,-0.615808,-0.163897,0.023979,0.594885,-0.015956,-0.948175,-0.389795,-0.555687,-0.090639,0.499344,0.542776,0.68367,0.625794,-0.276945,-0.279311,0.669749,0.088014,0.233771,0.48332,-0.270018,0.209789,-0.289963,0.176042,0.521542,-0.527496,-0.249713,0.440684,-0.655624,0.0858,0.127369,-0.469564,0.887729,-0.720643,0.189875,0.159353,-0.176537,-0.544579,-0.340302,-0.07612,-0.333159,0.239062,0.501923,-0.201151,0.202616,0.236524,-0.598356,-0.174225,-0.140357,0.049937,-0.116287
0.0398140075559,0.282833095125,0.733333333333,0.256756756757,0.453608247423,0.663306451613,1.0,0.187830687831,0.917910447761,1.0,1.0,1.0,0.374979369533,0.166666666667,0.0,0.0,-0.315424,-0.359456,1.004845,-0.345425,0.568905,0.916925,-0.669029,-0.256384,0.697448,0.23436,-0.766156,-0.692267,-0.611606,-0.772716,-0.46468,-0.249554,-0.249981,-0.948918,-0.188017,-0.390198,0.519014,-0.014872,-0.371287,-0.482902,0.306516,0.262088,-0.229791,-0.843522,0.790229,-0.115158,-0.410356,0.065191,-0.237384,-0.000704,0.362201,0.741171,-0.398732,-0.029675,-0.365219,0.256632,0.349514,0.133395,0.562154,0.258355,-0.524269,0.067347,0.746324,0.454389,0.511513,0.717095
0.115954664342,0.118786723837,0.720833333333,0.162162162162,0.219931271478,0.0887096774194,1.0,0.359788359788,0.00186567164179,0.00674145605039,0.00560975946345,0.00044320827815,0.0224459481763,0.333333333333,0.111111111111,0.166666666667,-0.083799,-0.086298,0.645302,-0.187278,0.265044,-0.497202,-0.430324,-0.572551,-0.112254,0.105182,0.193681,-0.904436,-0.472036,-0.441035,-0.753335,-0.029343,-0.237099,-0.044735,0.096146,-0.239428,0.163498,-0.015462,0.248919,0.377045,0.052982,0.189871,0.069459,-0.448163,0.280515,0.035397,-0.11381,0.390168,-0.184782,0.173798,-0.57888,-0.070348,-0.309946,-0.207307,-0.422188,-0.115509,0.775928,-0.018155,0.076471,-0.109631,-0.280627,-0.500253,-0.149969,-0.387991,-0.299461,-0.075699
0.0133682069166,0.0452596474512,0.191666666667,0.378378378378,0.323024054983,0.612903225806,1.0,0.243386243386,0.0391791044776,0.0442229105391,0.0815933648897,0.0123529269389,0.0717940254167,0.0,0.0,0.0,0.23141,-0.285756,0.479941,-0.119695,0.44273,0.223875,-0.20102,-0.221647,0.453522,0.137938,-0.239041,0.059975,-0.317641,-0.423792,0.091794,0.141595,0.146324,-1.114724,-0.734058,0.372298,0.170629,0.138494,-0.053889,0.316627,0.472647,-0.525595,0.063607,-0.559748,0.647868,0.215229,-0.393644,-0.189697,-0.590427,0.548452,0.327444,-0.070687,-0.842583,-0.211473,0.065106,0.096156,0.200888,0.408986,-0.258896,0.672241,-0.229271,-0.117549,0.325536,0.691916,0.032138,-0.169246
0.0560883464109,0.0635223122122,0.520833333333,0.310810810811,0.20618556701,0.0463709677419,1.0,0.253968253968,0.0186567164179,0.0165543090658,0.0103018091992,0.0026446217189,0.0298729163228,0.0833333333333,0.0,0.0,0.486919,0.457905,0.33949,-0.066521,0.251753,0.005428,0.323892,0.183053,-0.037809,0.752112,-0.243573,0.647385,0.003828,0.539509,-0.070817,0.471899,0.332572,-0.695453,-0.365865,0.04346,0.064098,-0.117178,-0.373811,0.789769,0.353225,0.489858,-0.563468,-0.893867,-0.026845,0.107129,0.220696,-0.16044,-0.139241,0.498586,0.411106,-0.385993,-0.424955,0.418968,0.275258,0.338311,-0.276653,-0.258373,0.312654,-0.030229,-0.067385,0.164392,-0.114662,0.184621,-0.522622,-0.264499
0.050566695728,0.0732094648245,0.2,0.513513513514,0.178694158076,0.316532258065,1.0,0.0952380952381,0.0167910447761,0.0381321741846,0.0219560327339,0.00508827123,0.0176596798152,0.333333333333,0.222222222222,0.333333333333,-0.225642,-0.106908,0.02769,-0.174194,-0.978757,-0.628415,-0.39855,-0.354398,-0.215796,0.336134,0.154645,-0.784025,-0.066448,0.423533,-0.221568,-0.635513,0.124696,-0.052952,0.287355,-0.30064,-0.132502,0.279283,-0.321912,0.736798,0.111988,-0.187034,-0.565359,0.333331,-0.614116,0.141493,-0.137921,-0.110816,0.185904,0.083727,-0.836961,-0.46979,-0.717884,-0.248717,-0.302753,-0.151979,-0.196321,-0.242801,-0.085109,-0.097787,-0.055923,0.130104,-0.640042,-0.057345,0.03778,-0.931011
0.0273176402209,0.0711449896776,0.520833333333,0.324324324324,0.116838487973,0.520161290323,0.162303664921,0.415343915344,0.0,0.00296728181369,0.00362943847205,0.000131982337496,0.00429113715135,0.0,0.111111111111,0.5,-0.122476,-0.073245,0.505832,0.236551,0.343968,-0.048909,0.437148,-0.942733,0.158569,-0.169429,-0.420326,-0.382896,-0.108699,-0.641631,-0.4272,-0.596623,-0.41169,-0.04889,-0.362428,0.229573,-0.194885,0.348572,-0.272199,1.274924,-0.100498,-0.699672,0.194693,0.026256,-0.398526,-0.466594,0.535303,0.186655,-0.092837,-0.26769,0.466914,0.264091,-0.029827,0.374585,-0.972355,-0.269975,-0.070619,0.071952,-0.253092,0.369293,0.054229,0.377576,0.280228,-0.188367,0.811689,0.249182
0.0438825922697,0.0543115769414,0.716666666667,0.337837837838,0.144329896907,0.497983870968,0.979057591623,0.222222222222,0.0373134328358,0.054113849918,0.0744241888964,0.0143016901411,0.13649117016,0.0,0.0,0.5,-1.450297,0.117091,0.322741,-0.03122,-0.127157,0.518557,0.140728,-0.302559,-0.368253,-0.390292,0.69791,0.382027,0.88906,0.179921,0.901239,0.645831,-0.556279,0.393845,-0.06245,-0.32958,-0.182589,-0.158229,0.783376,-0.926427,0.371891,1.448863,0.323951,0.778314,-0.225217,-0.409964,0.116589,1.191677,0.534498,-0.321072,-0.028853,0.814095,0.590516,0.689392,-0.241666,-0.167088,-0.422075,-0.309422,-0.172897,0.050853,0.631393,0.668223,0.089327,0.371057,-0.242992,-0.108897
0.0804998546934,0.00825790058758,0.5375,0.689189189189,0.333333333333,0.100806451613,1.0,0.47619047619,0.00932835820896,0.00929227725865,0.0115231221451,0.00177989617775,0.0854926555537,0.166666666667,0.0,0.166666666667,0.011088,0.270107,0.312817,0.490372,0.102144,0.547813,0.426622,-0.748458,0.120939,-0.020014,0.016202,-0.236824,-0.317043,-0.247832,-0.056934,-0.932231,-0.614951,0.494077,-0.1335,0.672672,0.021614,0.551495,-0.224845,0.770566,0.371818,-1.032304,0.198863,0.244784,0.085261,-1.060584,0.917609,-0.299191,0.447835,-0.556631,0.323347,0.335873,0.496995,-0.502195,-0.884879,0.076524,0.246857,0.086585,-0.086482,0.340495,-0.027288,0.155527,0.29045,0.295906,0.600806,-0.269164
0.0601569311247,0.139113863745,0.5375,0.283783783784,0.13058419244,0.487903225806,1.0,0.291005291005,1.0,0.451573440225,0.155500048301,0.61469763753,0.203168839743,0.333333333333,0.222222222222,0.166666666667,0.191616,-0.115421,0.633757,-0.540208,0.35723,0.548409,-0.02358,0.168426,0.269573,0.552551,-0.662791,0.028675,0.034971,0.389489,0.530412,0.517936,-0.486641,-1.037948,-1.447976,0.234145,-0.139852,0.033119,-0.713541,0.292117,0.943471,0.457371,0.245477,-0.410928,0.695221,0.339473,-0.644664,-0.12099,-0.756329,0.389341,0.345387,-0.16151,-1.036464,0.238603,0.178798,-0.020377,-0.510018,0.411814,0.190176,0.443606,0.224373,0.748972,0.285092,0.935953,0.353194,-0.215331
